transaction_id,customer_id,transaction_amount,transaction_type,merchant_category,transaction_time,transaction_location,customer_home_location,device_type,is_international,previous_transaction_time,account_balance,customer_avg_spend,fraud_pattern,is_fraud,mins_since_last_txn,amount_to_avg_ratio,location_mismatch,hour,balance_txn_ratio,risk_score,risk_category,predicted_fraud
TXN101006,CUST10950,6357.34,ATM,Luxury,2024-09-29 16:29:41,Chennai,Chennai,Desktop,0,2024-09-28 20:43:41,32145.16,4172.81,,0,1186.0,1.5235153289989238,0,16,5.056385217716843,10,LOW,0
TXN109739,CUST10367,12021.28,POS,Crypto Exchange,2024-06-25 09:16:51,Bhopal,Bhopal,Mobile,0,2024-06-24 14:03:51,58223.47,6216.65,,0,1153.0,1.9337231467108493,0,9,4.84336692931202,20,LOW,0
TXN101914,CUST10884,1609.83,Online,Clothing,2024-07-08 15:49:15,Lucknow,Lucknow,Mobile,0,2024-07-07 19:08:15,79815.22,2096.13,,0,1241.0,0.7680010304704383,0,15,49.57990595280247,0,LOW,0
TXN103494,CUST10733,58743.02,UPI,Crypto Exchange,2024-07-16 11:28:18,Pune,Pune,POS Terminal,0,2024-07-16 00:57:18,64393.43,13411.74,,0,631.0,4.379970085909807,0,11,1.096188619515987,40,MEDIUM,0
TXN109633,CUST10997,2727.61,ATM,Fuel,2024-11-27 16:28:06,Ahmedabad,Ahmedabad,Tablet,0,2024-11-26 22:14:06,112513.37,2756.56,,0,1094.0,0.9894977798415417,0,16,41.24980110792965,0,LOW,0
TXN109750,CUST10748,28712.36,UPI,Clothing,2024-11-22 13:57:14,Patna,Patna,Desktop,0,2024-11-21 14:33:14,110237.3,21456.96,,0,1404.0,1.3381373689469525,0,13,3.8393674361842773,0,LOW,0
TXN106444,CUST10495,1131.71,UPI,Electronics,2024-02-25 02:58:20,Chennai,Chennai,ATM Terminal,0,2024-02-24 03:42:20,4667.95,2321.71,,0,1396.0,0.48744675260906833,0,2,4.124687419922065,10,LOW,0
TXN104990,CUST10738,3229.15,ATM,Clothing,2024-10-10 10:24:41,Indore,Indore,POS Terminal,0,2024-10-10 07:55:41,68201.66,1563.78,,0,149.0,2.0649643811789384,0,10,21.12062307418361,0,LOW,0
TXN102536,CUST10651,1529.48,NEFT,Entertainment,2024-12-10 10:06:27,Bangalore,Bangalore,Mobile,0,2024-12-09 16:22:27,19716.22,1465.64,,0,1064.0,1.0435577631614856,0,10,12.890799487407486,0,LOW,0
TXN101104,CUST10506,11223.84,Online,Clothing,2024-03-07 18:48:59,Patna,Patna,ATM Terminal,0,2024-03-07 17:31:59,20803.66,21814.13,,0,77.0,0.5145215509396891,0,18,1.853524284024006,10,LOW,0
TXN103875,CUST10489,211.26,IMPS,Fuel,2024-08-23 08:44:07,Delhi,Delhi,Mobile,0,2024-08-22 15:47:07,77535.86,270.24,,0,1017.0,0.7817495559502664,0,8,367.0162832528638,0,LOW,0
TXN107523,CUST10584,5127.15,POS,Travel,2024-04-09 06:12:59,Hyderabad,Hyderabad,ATM Terminal,0,2024-04-08 11:14:59,109801.07,3691.19,,0,1138.0,1.3890235940171054,0,6,21.415614912768305,0,LOW,0
TXN101752,CUST10945,3291.23,ATM,Travel,2024-05-19 09:42:27,Patna,Patna,Desktop,0,2024-05-18 13:51:27,45027.38,3482.62,,0,1191.0,0.9450442482958233,0,9,13.681018950362022,0,LOW,0
TXN105310,CUST10001,4569.21,POS,Electronics,2024-02-20 11:49:57,Jaipur,Jaipur,Mobile,0,2024-02-19 13:22:57,146483.77,3933.27,,0,1347.0,1.1616822643754434,0,11,32.0588832642842,0,LOW,0
TXN107296,CUST10214,8814.39,Online,Crypto Exchange,2024-11-28 18:02:24,Hyderabad,Hyderabad,Mobile,0,2024-11-27 21:04:24,5455.94,6438.88,,0,1258.0,1.3689321745396714,0,18,0.6189810071939181,40,MEDIUM,0
TXN102916,CUST10884,4126.8,Online,Grocery,2024-08-10 10:08:30,Lucknow,Lucknow,POS Terminal,0,2024-08-10 07:47:30,59819.05,2096.13,,0,141.0,1.9687710208813385,0,10,14.49526267325773,0,LOW,0
TXN108974,CUST10261,980.36,Online,Restaurant,2024-03-31 04:08:54,Delhi,Delhi,Desktop,0,2024-03-30 19:11:54,77715.65,816.36,,0,537.0,1.200891763437699,0,4,79.27256314007099,0,LOW,0
TXN105754,CUST10933,17143.53,POS,Utilities,2024-11-24 00:30:38,Pune,Pune,ATM Terminal,0,2024-11-23 06:06:38,122584.16,6242.0,,0,1104.0,2.7464802947773146,0,0,7.150462011032734,10,LOW,0
TXN100152,CUST10644,517.01,UPI,Travel,2024-07-19 07:50:51,Lucknow,Lucknow,Desktop,0,2024-07-18 09:39:51,4666.65,481.04,,0,1331.0,1.0747754864460335,0,7,9.026227732539022,0,LOW,0
TXN107690,CUST10911,3984.81,Online,Crypto Exchange,2024-01-29 11:52:58,Pune,Pune,Desktop,0,2024-01-29 07:22:58,22194.51,1380.46,,0,270.0,2.8865812844993695,0,11,5.569778734745195,20,LOW,0
TXN105679,CUST10293,1094.67,UPI,Entertainment,2024-02-03 10:35:29,Patna,Patna,Desktop,0,2024-02-02 13:39:29,19445.67,1041.86,,0,1256.0,1.0506881922715146,0,10,17.76395626079092,0,LOW,0
TXN103907,CUST10224,956.51,POS,Pharmacy,2024-01-05 22:36:50,Kochi,Kochi,Mobile,0,2024-01-05 02:00:50,14849.74,975.9,,0,1236.0,0.9801311609796086,0,22,15.524918714911502,0,LOW,0
TXN109135,CUST11044,703.97,Online,Luxury,2024-02-08 09:30:33,Pune,Pune,Mobile,0,2024-02-07 21:17:33,193323.7,1049.53,,0,733.0,0.6707478585652626,0,9,274.61923093313635,10,LOW,0
TXN102552,CUST10283,86.45,POS,Grocery,2024-08-09 12:44:38,Hyderabad,Hyderabad,Mobile,0,2024-08-09 07:20:38,12440.06,156.69,,0,324.0,0.5517263386304168,0,12,143.8989010989011,0,LOW,0
TXN102773,CUST10419,3279.41,UPI,Utilities,2024-06-17 14:40:40,Chennai,Chennai,Mobile,0,2024-06-16 19:03:40,32909.06,5891.03,,0,1177.0,0.5566785434805119,0,14,10.035055086128297,0,LOW,0
TXN106098,CUST10173,467.07,POS,Travel,2024-07-09 14:07:10,Pune,Pune,POS Terminal,0,2024-07-08 16:15:10,10231.52,318.08,,0,1312.0,1.4684041750503019,0,14,21.90575288500653,0,LOW,0
TXN103551,CUST10337,131.08,POS,Electronics,2024-01-07 12:02:01,Bhopal,Bhopal,Mobile,0,2024-01-06 18:14:01,16190.58,333.95,,0,1068.0,0.3925138493786495,0,12,123.51678364357643,0,LOW,0
TXN103722,CUST10006,2604.57,POS,Grocery,2024-11-23 14:50:38,Mumbai,Mumbai,POS Terminal,0,2024-11-23 01:17:38,6231.33,2417.17,,0,813.0,1.0775286802334962,0,14,2.392460175767977,0,LOW,0
TXN109870,CUST10017,9048.72,NEFT,Luxury,2024-10-10 09:07:50,Hyderabad,Hyderabad,Desktop,0,2024-10-10 01:35:50,7868.96,4851.55,,0,452.0,1.865119394832579,0,9,0.8696213387086793,30,LOW,0
TXN100520,CUST10828,4147.87,IMPS,Gaming,2024-03-13 12:23:34,Hyderabad,Hyderabad,Desktop,0,2024-03-12 17:22:34,173158.62,2213.11,,0,1141.0,1.874226766857499,0,12,41.746395137745395,10,LOW,0
TXN108033,CUST10368,1301.38,POS,Grocery,2024-08-30 12:13:35,Kochi,Kochi,Desktop,0,2024-08-30 11:19:35,80352.98,2458.33,,0,54.0,0.5293756330517059,0,12,61.74444051698965,0,LOW,0
TXN104538,CUST10415,1048.72,POS,Pharmacy,2024-05-16 14:14:01,Lucknow,Lucknow,Tablet,0,2024-05-16 05:58:01,17957.74,360.2,,0,496.0,2.9114936146585233,0,14,17.12348386604623,0,LOW,0
TXN106778,CUST10940,5298.81,ATM,Travel,2024-05-08 11:12:03,Jaipur,Jaipur,Mobile,0,2024-05-08 02:32:03,184056.69,5754.99,,0,520.0,0.9207331376770421,0,11,34.73547645603447,0,LOW,0
TXN101822,CUST10923,5154.84,ATM,Restaurant,2024-12-26 15:17:06,Mumbai,Mumbai,Mobile,0,2024-12-25 17:15:06,18390.11,8257.27,,0,1322.0,0.6242789687148416,0,15,3.5675423485501003,0,LOW,0
TXN104086,CUST10453,690.89,Online,Clothing,2024-09-10 09:53:57,Surat,Surat,Mobile,0,2024-09-09 14:10:57,75106.42,353.6,,0,1183.0,1.95387443438914,0,9,108.7096643459885,0,LOW,0
TXN106148,CUST10674,546.3,NEFT,Grocery,2024-11-14 13:52:53,Patna,Patna,POS Terminal,0,2024-11-13 20:34:53,29436.67,350.63,,0,1038.0,1.5580526480905796,0,13,53.88370858502655,0,LOW,0
TXN108742,CUST10701,14962.85,Online,Utilities,2024-03-16 13:58:06,Bhopal,Bhopal,ATM Terminal,0,2024-03-16 02:11:06,74431.59,7501.4,,0,707.0,1.9946743274588745,0,13,4.974425995047735,0,LOW,0
TXN109472,CUST10442,5282.65,POS,Gaming,2024-02-26 20:14:03,Mumbai,Mumbai,ATM Terminal,0,2024-02-25 22:40:03,181273.94,4098.06,,0,1294.0,1.289061165527103,0,20,34.314963134033114,10,LOW,0
TXN107741,CUST10516,3500.08,POS,Pharmacy,2024-06-09 13:20:03,Chennai,Chennai,Mobile,0,2024-06-09 10:31:03,80927.31,2919.21,,0,169.0,1.1989819163403796,0,13,23.121560078626775,0,LOW,0
TXN100309,CUST10818,459.27,Online,Restaurant,2024-12-04 16:09:28,Kolkata,Kolkata,Desktop,0,2024-12-04 05:16:28,45673.9,574.7,,0,653.0,0.7991473812423873,0,16,99.4489080497311,0,LOW,0
TXN107720,CUST10179,1282.62,ATM,Utilities,2024-09-02 11:38:56,Jaipur,Jaipur,Desktop,0,2024-09-01 21:16:56,13430.28,2663.14,,0,862.0,0.48161944171166365,0,11,10.470973476165975,0,LOW,0
TXN108222,CUST11054,709.12,Online,Electronics,2024-08-18 17:13:01,Delhi,Delhi,POS Terminal,0,2024-08-18 04:29:01,48538.01,1218.84,,0,764.0,0.5817990876571166,0,17,68.44823161101083,0,LOW,0
TXN108656,CUST10138,1951.46,Online,Luxury,2024-10-13 13:07:37,Chennai,Chennai,Mobile,0,2024-10-12 17:38:37,22291.64,2295.88,,0,1169.0,0.8499834486122968,0,13,11.423057608149795,10,LOW,0
TXN103599,CUST10205,3661.63,POS,Travel,2024-05-20 19:09:57,Ahmedabad,Ahmedabad,Mobile,0,2024-05-20 18:36:57,13510.44,4246.87,,0,33.0,0.862194981245011,0,19,3.689733807074991,0,LOW,0
TXN103622,CUST11056,3419.65,UPI,Clothing,2024-11-02 10:23:08,Ahmedabad,Ahmedabad,Mobile,0,2024-11-01 22:30:08,14557.98,1899.04,,0,713.0,1.800725629791895,0,10,4.257154972000058,0,LOW,0
TXN103811,CUST10509,548.33,Online,Pharmacy,2024-01-03 14:58:43,Lucknow,Lucknow,Desktop,0,2024-01-03 07:45:43,60369.03,1231.0,,0,433.0,0.4454346060113729,0,14,110.09616471832655,0,LOW,0
TXN103450,CUST10662,4389.55,ATM,Grocery,2024-06-02 13:11:54,Hyderabad,Hyderabad,Mobile,0,2024-06-02 10:34:54,6243.35,1953.48,,0,157.0,2.247041177795524,0,13,1.4223211946554886,20,LOW,0
TXN104591,CUST10414,1000.86,Online,Gaming,2024-11-02 15:25:47,Delhi,Delhi,POS Terminal,0,2024-11-02 10:51:47,32549.08,1092.01,,0,274.0,0.916530068405967,0,15,32.521111843814325,10,LOW,0
TXN100205,CUST10523,2956.35,NEFT,Gaming,2024-03-26 21:40:51,Delhi,Delhi,Desktop,0,2024-03-26 19:09:51,9078.67,3955.2,,0,151.0,0.7474590412621359,0,21,3.070905001099329,10,LOW,0
TXN109840,CUST11068,4351.86,ATM,Crypto Exchange,2024-03-01 17:13:20,Jaipur,Jaipur,Mobile,0,2024-02-29 20:26:20,221768.84,2043.11,,0,1247.0,2.1300174733616886,0,17,50.95955292679452,20,LOW,0
TXN101135,CUST10803,3497.32,ATM,Luxury,2024-12-16 14:39:27,Jaipur,Jaipur,Desktop,0,2024-12-15 15:04:27,209228.56,2094.78,,0,1415.0,1.6695404768042468,0,14,59.825397733121356,10,LOW,0
TXN109384,CUST10173,137.11,POS,Crypto Exchange,2024-11-19 03:24:58,Pune,Pune,Mobile,0,2024-11-18 19:31:58,11051.48,318.08,,0,473.0,0.4310550804828974,0,3,80.6030194734155,30,LOW,0
TXN102749,CUST10729,5975.58,Online,Crypto Exchange,2024-02-18 16:31:26,Pune,Pune,Desktop,0,2024-02-18 16:19:26,57096.73,8499.0,,0,12.0,0.7030921284857042,0,16,9.55501055964442,20,LOW,0
TXN103613,CUST10638,24032.89,ATM,Grocery,2024-05-27 12:16:30,Kolkata,Kolkata,Mobile,0,2024-05-26 19:39:30,52900.65,29237.15,,0,997.0,0.8219983821952549,0,12,2.201177220051355,0,LOW,0
TXN100305,CUST10111,6535.72,POS,Grocery,2024-07-30 11:15:39,Delhi,Delhi,Desktop,0,2024-07-29 11:29:39,6547.46,4119.6,,0,1426.0,1.5864938343528496,0,11,1.001796282582485,20,LOW,0
TXN101849,CUST10390,1266.08,UPI,Fuel,2024-02-17 18:24:36,Hyderabad,Hyderabad,ATM Terminal,0,2024-02-17 11:27:36,10616.79,2237.78,,0,417.0,0.5657750091608647,0,18,8.385560154176673,0,LOW,0
TXN107669,CUST11109,26707.86,UPI,Grocery,2024-05-20 17:04:42,Chennai,Chennai,ATM Terminal,0,2024-05-20 15:15:42,28077.18,22463.93,,0,109.0,1.1889219740268064,0,17,1.0512703002037602,20,LOW,0
TXN101988,CUST10892,1234.85,UPI,Crypto Exchange,2024-08-04 18:48:44,Nagpur,Nagpur,Desktop,0,2024-08-04 04:50:44,8164.2,1996.05,,0,838.0,0.6186468274842815,0,18,6.611491274243836,20,LOW,0
TXN103240,CUST10612,1489.95,POS,Gaming,2024-03-02 21:04:57,Hyderabad,Hyderabad,POS Terminal,0,2024-03-02 04:00:57,26998.47,1447.59,,0,1024.0,1.0292624292790087,0,21,18.120386590154034,10,LOW,0
TXN102798,CUST10603,1047.17,Online,Travel,2024-01-14 15:05:10,Indore,Indore,Mobile,0,2024-01-14 00:42:10,16005.58,778.69,,0,863.0,1.344784188829958,0,15,15.284605173945012,0,LOW,0
TXN104515,CUST10204,2583.15,POS,Utilities,2024-07-18 11:38:48,Lucknow,Lucknow,Mobile,0,2024-07-18 10:04:48,61876.88,2088.82,,0,94.0,1.2366551450101013,0,11,23.954040609333564,0,LOW,0
TXN105630,CUST11131,6601.12,POS,Gaming,2024-10-07 09:43:13,Jaipur,Ahmedabad,Mobile,0,2024-10-06 13:51:13,12337.08,7966.01,,0,1192.0,0.8286607724569766,1,9,1.8689373924424946,35,MEDIUM,0
TXN109372,CUST10594,6028.68,NEFT,Electronics,2024-10-12 12:31:33,Bhopal,Bhopal,Desktop,0,2024-10-11 23:02:33,14654.83,3498.41,,0,809.0,1.7232628536963936,0,12,2.4308521931832505,0,LOW,0
TXN103109,CUST11192,3253.37,Online,Crypto Exchange,2024-05-07 17:30:38,Pune,Pune,Desktop,0,2024-05-07 06:08:38,14815.17,1880.62,,0,682.0,1.7299454435239443,0,17,4.553791914230475,20,LOW,0
TXN104939,CUST10062,5548.9,NEFT,Fuel,2024-01-26 09:56:20,Pune,Pune,Mobile,0,2024-01-25 18:44:20,234906.3,3656.38,,0,912.0,1.517593904353486,0,9,42.33384995224279,0,LOW,0
TXN104059,CUST10419,2842.2,NEFT,Entertainment,2024-02-20 03:25:59,Chennai,Chennai,Mobile,0,2024-02-19 22:46:59,24853.0,5891.03,,0,279.0,0.48246231983201576,0,3,8.744282597987475,10,LOW,0
TXN101987,CUST10596,858.54,ATM,Grocery,2024-01-12 14:54:42,Ahmedabad,Ahmedabad,Mobile,0,2024-01-12 12:49:42,55834.28,878.63,,0,125.0,0.9771348576761549,0,14,65.03398793300254,0,LOW,0
TXN107157,CUST10012,606.33,Online,Grocery,2024-02-05 15:52:46,Pune,Pune,Desktop,0,2024-02-04 17:01:46,42130.95,940.81,,0,1371.0,0.6444765680636899,0,15,69.48518133689574,0,LOW,0
TXN108874,CUST10205,5344.16,UPI,Restaurant,2024-08-10 11:13:02,Ahmedabad,Ahmedabad,Desktop,0,2024-08-10 06:55:02,13778.96,4246.87,,0,258.0,1.2583761688019648,0,11,2.578321008353043,0,LOW,0
TXN106613,CUST10858,2944.52,Online,Electronics,2024-01-04 06:37:45,Lucknow,Lucknow,Tablet,0,2024-01-04 00:30:45,48760.33,2692.91,,0,367.0,1.0934342402828168,0,6,16.55968714765055,0,LOW,0
TXN100383,CUST10440,18400.62,IMPS,Luxury,2024-08-16 06:43:42,Indore,Chennai,Mobile,0,2024-08-15 13:11:42,22678.98,37508.35,,0,1052.0,0.4905739655303419,1,6,1.2325117305829913,45,MEDIUM,0
TXN105634,CUST10595,637.59,POS,Grocery,2024-09-26 11:58:28,Indore,Indore,Mobile,0,2024-09-25 22:06:28,12296.17,2051.75,,0,832.0,0.31075423419032533,0,11,19.285387161028247,0,LOW,0
TXN104307,CUST10195,767.16,POS,Clothing,2024-05-27 19:13:37,Kolkata,Kolkata,Mobile,0,2024-05-27 02:15:37,50533.16,615.17,,0,1018.0,1.2470699156330771,0,19,65.87043120079254,0,LOW,0
TXN103388,CUST10464,16054.16,Online,Gaming,2024-04-27 19:45:14,Nagpur,Nagpur,Mobile,0,2024-04-27 02:04:14,38835.18,11832.78,,0,1061.0,1.3567530200003717,0,19,2.4190103997966883,10,LOW,0
TXN103156,CUST10166,964.34,ATM,Gaming,2024-09-28 11:18:46,Bhopal,Bhopal,Mobile,0,2024-09-28 09:19:46,16577.79,1980.22,,0,119.0,0.4869862944521316,0,11,17.19081444303876,10,LOW,0
TXN109995,CUST10578,968.61,Online,Crypto Exchange,2024-09-28 15:40:09,Chennai,Chennai,ATM Terminal,0,2024-09-28 03:28:09,423103.79,791.73,,0,732.0,1.2234094956613997,0,15,436.8154262293389,20,LOW,0
TXN102727,CUST10096,1167.09,ATM,Crypto Exchange,2024-05-11 14:16:19,Hyderabad,Hyderabad,POS Terminal,0,2024-05-10 19:41:19,11262.73,2337.68,,0,1115.0,0.499251394545019,0,14,9.650266903152286,20,LOW,0
TXN106333,CUST10797,196.28,IMPS,Crypto Exchange,2024-09-20 03:15:38,Delhi,Delhi,Mobile,0,2024-09-19 09:14:38,15820.47,106.11,,0,1081.0,1.849778531712374,0,3,80.60153861830038,30,LOW,0
TXN109899,CUST10471,4086.95,ATM,Travel,2024-04-26 09:44:50,Kochi,Kochi,Mobile,0,2024-04-26 03:16:50,35143.23,3945.15,,0,388.0,1.035942866557672,0,9,8.598889147163534,0,LOW,0
TXN108751,CUST10510,3415.25,POS,Travel,2024-02-28 15:14:58,Chennai,Chennai,Desktop,0,2024-02-28 10:42:58,16538.6,3385.99,,0,272.0,1.0086414903765222,0,15,4.842573750091501,0,LOW,0
TXN108302,CUST10428,476.26,POS,Grocery,2024-05-24 09:26:51,Bangalore,Bangalore,Mobile,0,2024-05-24 00:42:51,43346.14,665.92,,0,524.0,0.7151910139356079,0,9,91.01360601352202,0,LOW,0
TXN106037,CUST10410,1248.99,UPI,Fuel,2024-03-28 18:12:10,Bhopal,Bhopal,POS Terminal,0,2024-03-28 17:50:10,176892.89,971.9,,0,22.0,1.285101347875296,0,18,141.62874802840696,0,LOW,0
TXN103832,CUST11024,1926.1,UPI,Pharmacy,2024-11-27 14:01:17,Pune,Pune,Mobile,0,2024-11-27 13:29:17,38871.69,1219.9,,0,32.0,1.5788999098286742,0,14,20.181553398058256,0,LOW,0
TXN108917,CUST10910,1430.87,UPI,Crypto Exchange,2024-02-08 12:56:35,Kochi,Kochi,POS Terminal,0,2024-02-08 00:17:35,32771.62,1544.56,,0,759.0,0.9263932770497747,0,12,22.903282618267212,20,LOW,0
TXN104776,CUST10004,2026.27,Online,Grocery,2024-06-11 15:07:38,Delhi,Delhi,ATM Terminal,0,2024-06-11 06:19:38,59305.44,1029.3,,0,528.0,1.9685903040901584,0,15,29.26828112739171,0,LOW,0
TXN104276,CUST10678,1328.91,POS,Fuel,2024-11-28 21:21:18,Chennai,Chennai,Desktop,0,2024-11-28 02:49:18,39174.24,938.71,,0,1112.0,1.4156768331007448,0,21,29.478474840282633,0,LOW,0
TXN100253,CUST10136,3574.58,ATM,Clothing,2024-03-13 16:44:44,Surat,Surat,POS Terminal,0,2024-03-13 10:51:44,26639.51,7301.22,,0,353.0,0.4895866718164909,0,16,7.45248672571323,0,LOW,0
TXN107895,CUST10301,7792.95,Online,Entertainment,2024-07-22 16:32:21,Bhopal,Bhopal,Desktop,0,2024-07-22 13:28:21,111890.0,5133.42,,0,184.0,1.5180815129095222,0,16,14.35784908154165,0,LOW,0
TXN109590,CUST11116,241.12,Online,Fuel,2024-04-24 20:49:51,Patna,Patna,ATM Terminal,0,2024-04-24 00:44:51,72481.04,170.01,,0,1205.0,1.418269513558026,0,20,300.60152621101525,0,LOW,0
TXN107288,CUST10558,47612.69,Online,Crypto Exchange,2024-08-07 08:10:46,Surat,Surat,ATM Terminal,0,2024-08-07 04:52:46,28799.24,32341.25,,0,198.0,1.4721969620840258,0,8,0.6048647954988471,40,MEDIUM,0
TXN100278,CUST10118,288.32,POS,Electronics,2024-04-16 14:03:11,Ahmedabad,Ahmedabad,Mobile,0,2024-04-15 17:23:11,48143.64,159.15,,0,1240.0,1.8116242538485705,0,14,166.9798834628191,0,LOW,0
TXN103252,CUST10268,1778.44,UPI,Entertainment,2024-08-12 12:58:23,Kolkata,Kolkata,Desktop,0,2024-08-12 05:37:23,18439.42,643.87,,0,441.0,2.7621103638933326,0,12,10.368311553946153,0,LOW,0
TXN102480,CUST11081,1983.81,POS,Luxury,2024-09-11 20:30:19,Lucknow,Lucknow,Mobile,0,2024-09-10 21:25:19,84699.8,3287.45,,0,1385.0,0.6034494821214011,0,20,42.69552023631296,10,LOW,0
TXN100289,CUST10087,2729.88,Online,Clothing,2024-01-29 11:53:33,Pune,Pune,Mobile,0,2024-01-28 16:06:33,59066.86,2520.04,,0,1187.0,1.0832685195473089,0,11,21.637163538324028,0,LOW,0
TXN106086,CUST10820,376.21,POS,Fuel,2024-07-15 19:17:34,Lucknow,Lucknow,Desktop,0,2024-07-14 23:06:34,159622.98,1861.36,,0,1211.0,0.2021156573688056,0,19,424.2922304032323,0,LOW,0
TXN103075,CUST11057,5077.55,POS,Travel,2024-03-10 18:57:31,Chennai,Chennai,Desktop,0,2024-03-09 22:35:31,16669.83,4398.37,,0,1222.0,1.1544162951275132,0,18,3.2830459572037696,0,LOW,0
TXN108123,CUST10791,637.35,Online,Gaming,2024-08-10 07:09:18,Bangalore,Bangalore,Desktop,0,2024-08-09 11:57:18,45611.36,534.33,,0,1152.0,1.1928022008870922,0,7,71.56406997724955,10,LOW,0
TXN107598,CUST10112,782.53,ATM,Pharmacy,2024-07-26 07:22:02,Delhi,Delhi,Mobile,0,2024-07-25 18:57:02,128972.85,1026.27,,0,745.0,0.7624991473978583,0,7,164.8152147521501,0,LOW,0
TXN106403,CUST11198,1695.2,ATM,Electronics,2024-07-13 14:20:55,Jaipur,Jaipur,ATM Terminal,0,2024-07-12 17:06:55,9610.41,598.11,,0,1274.0,2.834261256290649,0,14,5.669189476168004,0,LOW,0
TXN105089,CUST10919,2242.74,POS,Crypto Exchange,2024-10-21 09:47:55,Delhi,Delhi,Desktop,0,2024-10-20 23:50:55,27684.45,1737.36,,0,597.0,1.2908896256389004,0,9,12.344030070360365,20,LOW,0
TXN107283,CUST10076,684.0,ATM,Fuel,2024-02-05 12:38:57,Indore,Indore,Mobile,0,2024-02-05 03:54:57,54401.6,799.49,,0,524.0,0.8555454101990019,0,12,79.5345029239766,0,LOW,0
TXN109717,CUST10368,3986.26,POS,Pharmacy,2024-01-20 04:38:06,Kochi,Kochi,Mobile,0,2024-01-19 17:20:06,95751.22,2458.33,,0,678.0,1.6215316902124615,0,4,24.020314781273672,0,LOW,0
TXN108402,CUST10060,2962.31,POS,Luxury,2024-07-04 10:25:21,Hyderabad,Hyderabad,Desktop,0,2024-07-04 00:57:21,12365.1,4671.51,,0,568.0,0.6341225856307703,0,10,4.17414112635072,10,LOW,0
TXN106121,CUST10063,917.22,POS,Restaurant,2024-03-04 18:22:51,Kolkata,Kolkata,POS Terminal,0,2024-03-04 16:25:51,17680.97,550.79,,0,117.0,1.6652807785181287,0,18,19.276694795141843,0,LOW,0
TXN107754,CUST10023,501.31,POS,Grocery,2024-11-25 10:35:59,Bangalore,Bangalore,Desktop,0,2024-11-25 07:54:59,120855.68,1040.27,,0,161.0,0.48190373652993934,0,10,241.07973110450618,0,LOW,0
TXN100270,CUST10033,1690.62,Online,Gaming,2024-08-13 08:25:56,Ahmedabad,Ahmedabad,Desktop,0,2024-08-13 06:29:56,86845.64,1658.37,,0,116.0,1.0194468062012698,0,8,51.36910719144456,10,LOW,0
TXN106009,CUST10751,663.18,UPI,Grocery,2024-10-29 13:27:21,Bhopal,Bhopal,Mobile,0,2024-10-28 20:19:21,37409.0,677.33,,0,1028.0,0.9791091491591984,0,13,56.408516541512114,0,LOW,0
TXN104570,CUST11123,305.17,Online,Utilities,2024-07-13 05:18:04,Ahmedabad,Ahmedabad,POS Terminal,0,2024-07-12 16:39:04,7463.33,614.9,,0,759.0,0.4962920800130103,0,5,24.45630304420487,0,LOW,0
TXN109116,CUST11133,652.91,Online,Clothing,2024-06-22 15:58:38,Pune,Pune,POS Terminal,0,2024-06-21 23:58:38,41315.97,213.94,,0,960.0,3.051836963634664,0,15,63.279732275505054,0,LOW,0
TXN109803,CUST10899,2673.23,ATM,Utilities,2024-01-08 12:17:34,Patna,Patna,ATM Terminal,0,2024-01-08 05:04:34,43061.68,6576.18,,0,433.0,0.4065019509806605,0,12,16.10848299622554,0,LOW,0
TXN102971,CUST11129,65.89,Online,Gaming,2024-05-26 07:22:48,Surat,Surat,Mobile,0,2024-05-25 21:03:48,56574.89,79.44,,0,619.0,0.8294310171198389,0,7,858.6263469418728,10,LOW,0
TXN106193,CUST11092,176.0,ATM,Clothing,2024-09-05 16:42:52,Ahmedabad,Ahmedabad,Desktop,0,2024-09-05 14:52:52,167776.88,127.2,,0,110.0,1.3836477987421383,0,16,953.2777272727272,0,LOW,0
TXN108768,CUST10757,1886.81,Online,Luxury,2024-10-16 09:54:28,Bangalore,Bangalore,POS Terminal,0,2024-10-16 01:30:28,25990.97,1637.27,,0,504.0,1.152412247216403,0,9,13.775085991700278,10,LOW,0
TXN104207,CUST10372,3248.75,POS,Pharmacy,2024-05-01 09:27:47,Lucknow,Lucknow,Tablet,0,2024-05-01 07:50:47,14932.6,3365.03,,0,97.0,0.9654445874182399,0,9,4.596414005386687,0,LOW,0
TXN103218,CUST10450,2939.17,ATM,Fuel,2024-09-01 20:53:05,Kolkata,Kochi,Mobile,0,2024-09-01 12:10:05,21758.14,2814.13,,0,523.0,1.0444329153237413,1,20,7.402817802304732,15,LOW,0
TXN101391,CUST10556,3807.34,UPI,Fuel,2024-03-23 05:40:05,Bhopal,Bhopal,Desktop,0,2024-03-22 22:59:05,45391.91,5136.26,,0,401.0,0.7412669919357665,0,5,11.922210782330971,0,LOW,0
TXN103975,CUST10163,1792.32,ATM,Luxury,2024-09-12 01:42:50,London,Kolkata,Mobile,1,2024-09-12 00:01:50,3231.54,7257.08,location_mismatch,1,101.0,0.24697536750318308,1,1,1.8029927691483665,60,MEDIUM,0
TXN104316,CUST10710,2254.59,UPI,Gaming,2024-06-02 07:24:53,Kochi,Nagpur,Mobile,0,2024-06-01 17:54:53,77369.85,3449.4,,0,810.0,0.6536180205253088,1,7,34.316594147938204,25,LOW,0
