transaction_id,customer_id,transaction_amount,transaction_type,merchant_category,transaction_time,transaction_location,customer_home_location,device_type,is_international,previous_transaction_time,account_balance,customer_avg_spend,fraud_pattern,is_fraud
TXN106175,CUST10777,1020.02,IMPS,Electronics,2024-06-15 13:12:27,Bangalore,Bangalore,Mobile,0,2024-06-14 18:14:27,57788.32,1377.78,,0
TXN106926,CUST10996,6263.09,Online,Entertainment,2024-08-13 19:31:09,Delhi,Delhi,POS Terminal,0,2024-08-13 05:11:09,60398.61,7530.34,,0
TXN107864,CUST10608,983.31,Online,Luxury,2024-09-15 14:18:29,Indore,Indore,ATM Terminal,0,2024-09-15 03:26:29,43321.37,805.78,,0
TXN102035,CUST10408,2003.05,POS,Electronics,2024-09-30 12:26:55,Ahmedabad,Ahmedabad,POS Terminal,0,2024-09-29 20:18:55,98574.92,2491.05,,0
TXN104039,CUST10838,13008.05,ATM,Gaming,2024-02-29 11:38:39,Pune,Pune,Mobile,0,2024-02-29 07:17:39,150593.98,7789.95,,0
TXN106875,CUST10169,1568.69,UPI,Travel,2024-11-14 21:31:31,Delhi,Delhi,Tablet,0,2024-11-14 00:18:31,15173.7,2967.63,,0
TXN109354,CUST10600,2569.93,Online,Fuel,2024-02-26 11:59:10,Lucknow,Lucknow,ATM Terminal,0,2024-02-26 04:58:10,25036.61,2101.21,,0
TXN101972,CUST10384,679.67,UPI,Restaurant,2024-01-06 12:10:22,Chennai,Chennai,Mobile,0,2024-01-06 07:25:22,206231.57,852.05,,0
TXN105072,CUST10681,2261.65,IMPS,Entertainment,2024-06-22 10:08:29,Sydney,Hyderabad,Desktop,1,2024-06-21 12:33:29,16015.24,2087.03,,0
TXN102099,CUST10458,3778.0,IMPS,Entertainment,2024-10-21 16:38:34,Indore,Ahmedabad,Mobile,0,2024-10-21 01:56:34,39159.07,3749.87,,0
TXN101499,CUST11133,191.96,Online,Clothing,2024-05-16 11:28:32,Pune,Pune,Mobile,0,2024-05-15 22:13:32,45134.83,213.94,,0
TXN109612,CUST10591,8868.44,ATM,Entertainment,2024-09-22 10:12:04,Chennai,Chennai,Mobile,0,2024-09-22 00:55:04,7289.53,5442.42,,0
TXN100652,CUST10300,3978.9,NEFT,Travel,2024-07-12 21:06:50,Pune,Pune,Tablet,0,2024-07-12 04:19:50,15210.77,4484.52,,0
TXN100170,CUST10393,5415.3,ATM,Fuel,2024-09-19 07:02:57,Surat,Surat,Mobile,0,2024-09-18 17:07:57,58053.19,4918.24,,0
TXN104085,CUST10112,1783.02,POS,Grocery,2024-09-19 10:57:41,Delhi,Delhi,Desktop,0,2024-09-19 10:47:41,115283.56,1026.27,,0
TXN100242,CUST10733,6699.08,ATM,Luxury,2024-02-17 17:36:25,Pune,Pune,Mobile,0,2024-02-17 11:37:25,63358.95,13411.74,,0
TXN105710,CUST10157,10524.87,Online,Luxury,2024-03-18 18:00:22,Delhi,Delhi,POS Terminal,0,2024-03-18 02:03:22,42444.63,8660.91,,0
TXN106972,CUST10091,1058.01,Online,Gaming,2024-03-07 11:01:52,Bhopal,Bhopal,Mobile,0,2024-03-07 09:18:52,71439.28,500.16,,0
TXN102756,CUST10855,24862.58,NEFT,Clothing,2024-05-01 13:01:16,Pune,Pune,POS Terminal,0,2024-04-30 16:42:16,22672.77,6826.02,,0
TXN106884,CUST10138,1296.23,Online,Electronics,2024-10-26 16:42:48,Chennai,Chennai,ATM Terminal,0,2024-10-26 12:50:48,13986.6,2295.88,,0
TXN105446,CUST10029,3893.77,UPI,Gaming,2024-08-13 16:35:21,Bangalore,Bangalore,Desktop,0,2024-08-13 02:57:21,84571.49,2690.59,,0
TXN102076,CUST10180,2757.55,Online,Pharmacy,2024-10-14 03:58:08,Jaipur,Jaipur,ATM Terminal,0,2024-10-13 07:38:08,155665.7,3371.85,,0
TXN104103,CUST10775,31238.82,Online,Electronics,2024-08-23 13:03:21,Jaipur,Patna,Desktop,0,2024-08-22 04:58:21,59986.1,1603.29,spike,1
TXN109559,CUST10851,7593.47,POS,Electronics,2024-12-11 11:36:24,Hyderabad,Hyderabad,Desktop,0,2024-12-11 11:16:24,141075.4,3872.54,,0
TXN107571,CUST11197,1863.92,POS,Fuel,2024-01-16 20:43:36,Pune,Pune,Desktop,0,2024-01-16 00:08:36,8819.12,1635.78,,0
TXN109466,CUST10282,2293.78,ATM,Entertainment,2024-02-24 15:42:17,Bhopal,Bhopal,Mobile,0,2024-02-24 06:40:17,23225.09,7642.32,,0
TXN104894,CUST10765,1515.51,POS,Entertainment,2024-11-25 08:38:39,Hyderabad,Hyderabad,Tablet,0,2024-11-24 16:19:39,7021.91,2141.08,,0
TXN106692,CUST10270,3452.91,Online,Travel,2024-02-21 11:41:25,Kolkata,Kolkata,POS Terminal,0,2024-02-21 03:51:25,9703.21,4928.7,,0
TXN108054,CUST10893,1683.59,POS,Fuel,2024-12-10 13:16:54,Jaipur,Jaipur,Mobile,0,2024-12-09 21:56:54,12151.11,1247.57,,0
TXN105389,CUST10261,5121.68,IMPS,Gaming,2024-09-19 00:09:55,Delhi,Delhi,Tablet,0,2024-09-18 23:57:55,7814.23,816.36,high_value,1
TXN109373,CUST11031,3039.91,POS,Grocery,2024-03-17 14:13:28,Pune,Pune,Mobile,0,2024-03-17 08:49:28,40205.1,2888.69,,0
TXN108021,CUST10174,623.02,POS,Travel,2024-12-26 10:51:43,Jaipur,Jaipur,Desktop,0,2024-12-25 22:07:43,36419.55,763.46,,0
TXN108604,CUST10710,1033.61,POS,Utilities,2024-04-16 10:48:46,Nagpur,Nagpur,Mobile,0,2024-04-15 11:10:46,127506.38,3449.4,,0
TXN104480,CUST10961,499.94,Online,Electronics,2024-01-06 12:31:00,Pune,Pune,Mobile,0,2024-01-06 04:50:00,46223.11,499.05,,0
TXN108326,CUST10854,2280.54,ATM,Electronics,2024-12-12 16:37:34,Nagpur,Nagpur,POS Terminal,0,2024-12-11 23:04:34,15724.11,1542.01,,0
TXN104078,CUST10028,575.38,POS,Crypto Exchange,2024-10-27 18:34:43,Jaipur,Jaipur,Mobile,0,2024-10-27 13:15:43,32898.82,660.46,,0
TXN100640,CUST10367,68730.56,Online,Gaming,2024-10-20 16:30:17,Dubai,Bhopal,Desktop,1,2024-10-20 15:55:17,109743.92,6216.65,intl_combo,1
TXN101270,CUST10715,1455.57,IMPS,Travel,2024-12-05 16:03:31,Kochi,Kochi,Tablet,0,2024-12-05 07:58:31,95880.99,2614.66,,0
TXN102778,CUST10047,2368.48,ATM,Luxury,2024-04-06 01:26:37,Hyderabad,Hyderabad,POS Terminal,0,2024-04-05 23:53:37,9322.52,1129.43,,0
TXN109497,CUST10006,3816.65,NEFT,Entertainment,2024-05-20 19:35:07,Mumbai,Mumbai,POS Terminal,0,2024-05-20 02:45:07,5159.69,2417.17,,0
TXN103861,CUST10739,742.31,POS,Crypto Exchange,2024-11-30 23:06:59,Kolkata,Kolkata,Desktop,0,2024-11-30 14:46:59,28861.68,623.29,,0
TXN103480,CUST10749,7126.77,POS,Grocery,2024-09-21 09:21:17,Delhi,Delhi,Desktop,0,2024-09-21 06:28:17,59471.44,6178.77,,0
TXN101534,CUST11039,1026.2,UPI,Restaurant,2024-10-04 00:03:51,Nagpur,Nagpur,Mobile,0,2024-10-03 15:16:51,27689.56,1529.45,,0
TXN100325,CUST10849,2060.16,POS,Restaurant,2024-07-30 16:49:24,Patna,Patna,Desktop,0,2024-07-30 04:58:24,45486.94,3349.91,,0
TXN102338,CUST10305,2890.62,ATM,Entertainment,2024-01-23 14:00:45,Ahmedabad,Ahmedabad,Desktop,0,2024-01-22 22:40:45,27775.93,3964.91,,0
TXN103980,CUST11004,4623.78,ATM,Electronics,2024-01-03 19:28:24,Jaipur,Jaipur,Tablet,0,2024-01-03 16:44:24,88800.27,3988.2,,0
TXN106877,CUST10343,1395.25,Online,Utilities,2024-12-04 06:23:27,Bangalore,Bangalore,POS Terminal,0,2024-12-03 14:46:27,30355.83,1355.07,,0
TXN104054,CUST11109,19682.27,POS,Crypto Exchange,2024-01-18 02:01:26,Kolkata,Chennai,ATM Terminal,0,2024-01-18 00:38:26,29334.43,22463.93,location_mismatch,1
TXN102237,CUST10348,4940.72,UPI,Gaming,2024-05-22 13:11:36,Patna,Patna,Desktop,0,2024-05-22 11:26:36,10807.28,2674.08,,0
TXN107106,CUST10608,643.41,POS,Clothing,2024-07-24 14:44:54,Indore,Indore,Desktop,0,2024-07-24 05:21:54,61047.02,805.78,,0
TXN109668,CUST10982,2884.29,POS,Pharmacy,2024-12-27 07:05:59,Indore,Indore,Desktop,0,2024-12-26 14:06:59,31927.84,3521.79,,0
TXN104745,CUST10798,4502.97,Online,Gaming,2024-07-06 13:53:03,Chennai,Chennai,ATM Terminal,0,2024-07-06 02:18:03,356417.02,3800.87,,0
TXN100864,CUST10297,5462.66,ATM,Fuel,2024-10-30 19:37:23,Nagpur,Nagpur,Mobile,0,2024-10-29 23:28:23,21920.34,6279.51,,0
TXN106203,CUST10236,234.23,ATM,Utilities,2024-01-08 09:11:10,Bhopal,Bhopal,Mobile,0,2024-01-07 20:14:10,135441.2,293.47,,0
TXN105508,CUST11068,1789.92,POS,Gaming,2024-08-23 16:59:52,Jaipur,Jaipur,Desktop,0,2024-08-23 01:34:52,176885.86,2043.11,,0
TXN107429,CUST10549,7741.9,Online,Gaming,2024-04-06 16:07:40,Kochi,Kochi,Mobile,0,2024-04-05 20:09:40,47101.55,5429.45,,0
TXN100371,CUST10665,24926.87,Online,Grocery,2024-05-29 13:28:39,Chennai,Chennai,Tablet,0,2024-05-28 21:46:39,99882.78,11349.18,,0
TXN106296,CUST10379,723.19,Online,Grocery,2024-02-14 09:29:27,Mumbai,Mumbai,Mobile,0,2024-02-13 15:29:27,64429.74,645.46,,0
TXN105551,CUST10552,7404.59,POS,Luxury,2024-02-01 08:48:05,Nagpur,Nagpur,Desktop,0,2024-01-31 20:09:05,16354.21,6835.05,,0
TXN105723,CUST10575,383.7,Online,Entertainment,2024-11-27 12:17:46,Nagpur,Nagpur,Mobile,0,2024-11-27 03:34:46,4942.01,550.23,,0
TXN105899,CUST10483,320.88,UPI,Gaming,2024-01-28 17:09:09,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-01-28 16:31:09,175309.74,802.98,,0
TXN109287,CUST10725,2438.03,Online,Restaurant,2024-05-04 17:27:10,Kochi,Kochi,Mobile,0,2024-05-04 12:58:10,236843.86,2619.14,,0
TXN107871,CUST10882,1940.32,Online,Restaurant,2024-09-30 06:37:12,Lucknow,Lucknow,Desktop,0,2024-09-29 17:23:12,11411.95,1345.77,,0
TXN102364,CUST10115,337.64,ATM,Gaming,2024-03-12 23:54:05,Kolkata,Kolkata,Mobile,0,2024-03-12 18:08:05,51020.85,752.62,,0
TXN103213,CUST10490,11727.87,Online,Crypto Exchange,2024-09-19 22:33:25,Kochi,Kochi,Desktop,0,2024-09-19 06:40:25,56989.14,4642.28,,0
TXN100911,CUST10766,2693.46,Online,Clothing,2024-01-03 13:37:19,Kolkata,Kolkata,POS Terminal,0,2024-01-02 16:50:19,39257.15,2664.58,,0
TXN109047,CUST10531,13082.74,POS,Crypto Exchange,2024-07-04 13:21:09,Mumbai,Mumbai,Mobile,0,2024-07-04 04:27:09,5354.9,7176.15,,0
TXN109790,CUST10464,18802.53,IMPS,Restaurant,2024-01-20 06:49:53,Nagpur,Nagpur,Mobile,0,2024-01-20 02:58:53,35088.99,11832.78,,0
TXN107289,CUST10430,1667.31,UPI,Electronics,2024-03-26 19:28:43,Sydney,Hyderabad,POS Terminal,1,2024-03-26 14:47:43,8187.89,2306.55,,0
TXN109958,CUST10222,452.91,Online,Electronics,2024-04-01 15:13:11,Bhopal,Bhopal,Mobile,0,2024-03-31 15:34:11,58212.14,377.9,,0
TXN106536,CUST10517,1815.07,UPI,Restaurant,2024-10-05 09:11:21,Jaipur,Jaipur,Desktop,0,2024-10-04 17:40:21,153638.16,1012.5,,0
TXN109192,CUST10055,114.0,Online,Grocery,2024-05-03 03:55:22,Lucknow,Lucknow,Mobile,0,2024-05-02 18:06:22,35964.08,180.82,,0
TXN101423,CUST10032,4605.24,IMPS,Gaming,2024-08-07 17:26:03,Indore,Indore,Desktop,0,2024-08-07 02:00:03,165682.62,4793.57,,0
TXN109807,CUST10630,4247.15,IMPS,Electronics,2024-11-20 12:34:42,Bangalore,Bangalore,Mobile,0,2024-11-20 12:26:42,4389.71,3533.32,velocity,1
TXN100479,CUST10149,3580.12,NEFT,Electronics,2024-11-09 13:59:43,Jaipur,Jaipur,Mobile,0,2024-11-08 23:30:43,69318.8,4795.51,,0
TXN100662,CUST10834,2422.43,Online,Restaurant,2024-09-10 04:24:10,Patna,Patna,POS Terminal,0,2024-09-10 00:18:10,75225.94,4957.93,,0
TXN104476,CUST10496,1518.99,Online,Entertainment,2024-10-29 10:55:57,Hyderabad,Hyderabad,Mobile,0,2024-10-28 23:33:57,14965.26,1343.98,,0
TXN108982,CUST10463,418.16,POS,Restaurant,2024-01-03 23:33:06,Patna,Patna,Desktop,0,2024-01-03 15:37:06,66891.11,924.54,,0
TXN108077,CUST10964,14413.66,ATM,Luxury,2024-08-17 15:55:18,Patna,Patna,Mobile,0,2024-08-16 21:48:18,219547.41,6776.06,,0
TXN102988,CUST10234,1265.59,Online,Crypto Exchange,2024-10-01 12:00:41,Singapore,Bangalore,ATM Terminal,1,2024-09-30 16:52:41,16288.86,956.61,,0
TXN101119,CUST10741,13004.21,ATM,Pharmacy,2024-06-23 16:55:58,Jaipur,Jaipur,Desktop,0,2024-06-23 05:33:58,26265.97,14362.22,,0
TXN102776,CUST10033,796.09,Online,Entertainment,2024-12-17 06:53:29,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-12-17 00:13:29,107197.65,1658.37,,0
TXN109835,CUST10834,4391.78,ATM,Entertainment,2024-04-09 08:29:14,Patna,Patna,Mobile,0,2024-04-08 19:41:14,45996.51,4957.93,,0
TXN105003,CUST10679,224.44,Online,Pharmacy,2024-08-07 09:22:19,Delhi,Delhi,Mobile,0,2024-08-07 07:32:19,47326.67,306.53,,0
TXN106649,CUST10765,2102.56,POS,Pharmacy,2024-04-03 20:18:54,Hyderabad,Hyderabad,Desktop,0,2024-04-02 23:55:54,7362.59,2141.08,,0
TXN107254,CUST11165,1799.58,Online,Travel,2024-12-17 11:42:40,Delhi,Delhi,Mobile,0,2024-12-17 07:27:40,42766.96,1270.59,,0
TXN104427,CUST10418,11825.29,POS,Restaurant,2024-08-28 18:53:54,Chennai,Chennai,Mobile,0,2024-08-28 16:08:54,12096.13,11621.37,,0
TXN107431,CUST10755,449.4,IMPS,Utilities,2024-08-14 10:38:09,Chennai,Chennai,ATM Terminal,0,2024-08-13 11:42:09,37124.22,459.42,,0
TXN103981,CUST10421,387.66,POS,Pharmacy,2024-07-03 09:36:30,Singapore,Indore,Tablet,1,2024-07-03 05:57:30,49764.22,470.0,,0
TXN106351,CUST10596,1233.16,POS,Gaming,2024-10-31 13:50:25,Ahmedabad,Ahmedabad,Desktop,0,2024-10-31 09:58:25,61414.78,878.63,,0
TXN102893,CUST10736,858.74,UPI,Electronics,2024-01-15 12:31:06,Nagpur,Nagpur,ATM Terminal,0,2024-01-15 10:12:06,38621.74,1539.45,,0
TXN102669,CUST10536,2973.13,Online,Electronics,2024-04-19 16:15:49,Bangalore,Bangalore,ATM Terminal,0,2024-04-19 12:47:49,11136.04,1982.64,,0
TXN103977,CUST11009,6336.42,UPI,Clothing,2024-05-13 14:49:09,Lucknow,Lucknow,Desktop,0,2024-05-12 14:51:09,10761.88,3875.78,,0
TXN105259,CUST10495,3452.85,IMPS,Pharmacy,2024-07-25 08:47:17,Chennai,Chennai,Mobile,0,2024-07-24 16:05:17,4005.67,2321.71,,0
TXN100279,CUST10714,695.71,IMPS,Entertainment,2024-01-26 19:06:26,Mumbai,Mumbai,Mobile,0,2024-01-25 22:43:26,30698.18,1386.44,,0
TXN106730,CUST10181,1351.73,POS,Pharmacy,2024-09-04 17:13:17,Bhopal,Bhopal,Desktop,0,2024-09-04 03:21:17,70228.03,1586.82,,0
TXN106104,CUST10185,1012.64,Online,Luxury,2024-10-17 17:42:39,Bhopal,Bhopal,Mobile,0,2024-10-17 11:50:39,47441.19,1862.01,,0
TXN107020,CUST11177,29419.64,IMPS,Luxury,2024-10-05 09:15:39,Lucknow,Lucknow,ATM Terminal,0,2024-10-05 08:42:39,58184.14,7741.36,,0
TXN101694,CUST10946,640.14,Online,Luxury,2024-02-05 14:16:45,Indore,Indore,Mobile,0,2024-02-05 06:38:45,30525.25,1070.99,,0
TXN108912,CUST11074,1370.41,POS,Gaming,2024-03-04 10:20:32,Bangalore,Bangalore,Mobile,0,2024-03-03 16:58:32,6305.45,1597.34,,0
TXN103479,CUST10654,2388.45,Online,Utilities,2024-11-15 08:25:31,Bangalore,Bangalore,POS Terminal,0,2024-11-15 03:29:31,62460.98,6654.67,,0
TXN104416,CUST10981,2523.72,Online,Fuel,2024-12-03 09:19:34,Nagpur,Nagpur,Desktop,0,2024-12-03 00:51:34,82605.16,3379.04,,0
TXN107592,CUST10535,2098.63,ATM,Fuel,2024-08-25 19:53:18,Dubai,Patna,Desktop,1,2024-08-25 05:54:18,45428.07,1709.05,,0
TXN106282,CUST10036,1539.79,Online,Gaming,2024-07-02 09:21:32,Indore,Indore,Mobile,0,2024-07-01 19:19:32,180952.85,1731.96,,0
TXN105603,CUST10673,56.26,ATM,Travel,2024-02-22 08:15:22,Pune,Pune,POS Terminal,0,2024-02-21 16:50:22,103116.41,84.38,,0
TXN108619,CUST10536,1347.36,ATM,Crypto Exchange,2024-07-18 11:10:51,Pune,Bangalore,Mobile,0,2024-07-17 15:49:51,9337.5,1982.64,,0
TXN107780,CUST11035,10156.6,ATM,Entertainment,2024-10-19 23:02:44,Nagpur,Nagpur,Desktop,0,2024-10-19 05:40:44,103956.23,5758.76,,0
TXN104296,CUST10588,168.71,Online,Entertainment,2024-01-25 10:30:35,Indore,Indore,ATM Terminal,0,2024-01-25 09:30:35,26771.43,237.09,,0
TXN104593,CUST10991,2037.24,POS,Luxury,2024-04-22 15:44:01,Bhopal,Bhopal,ATM Terminal,0,2024-04-21 18:18:01,110890.06,852.3,,0
TXN104844,CUST10885,1387.02,ATM,Crypto Exchange,2024-04-20 04:08:23,Jaipur,Jaipur,Mobile,0,2024-04-19 09:29:23,241311.54,1905.16,,0
TXN102209,CUST10111,1531.05,NEFT,Pharmacy,2024-10-29 18:06:13,Delhi,Delhi,Mobile,0,2024-10-29 15:05:13,5497.04,4119.6,,0
TXN107605,CUST11086,729.43,IMPS,Entertainment,2024-03-25 16:16:08,Jaipur,Jaipur,Mobile,0,2024-03-24 22:42:08,46080.32,1231.74,,0
TXN105501,CUST10929,1921.17,ATM,Crypto Exchange,2024-09-30 15:27:50,Hyderabad,Hyderabad,Mobile,0,2024-09-30 01:42:50,41185.63,2556.6,,0
TXN100184,CUST10275,2389.56,Online,Clothing,2024-03-30 16:40:31,Ahmedabad,Ahmedabad,Tablet,0,2024-03-30 15:27:31,27089.53,2006.02,,0
TXN104800,CUST10174,374.71,ATM,Grocery,2024-09-16 10:36:45,Jaipur,Jaipur,Tablet,0,2024-09-16 07:07:45,29824.25,763.46,,0
TXN104845,CUST11002,4159.98,UPI,Electronics,2024-09-26 01:58:21,Chennai,Chennai,Mobile,0,2024-09-26 01:57:21,8316.86,186.36,velocity,1
TXN102350,CUST10107,792.71,POS,Utilities,2024-11-07 20:18:15,Indore,Indore,Desktop,0,2024-11-06 21:48:15,80404.87,1238.53,,0
TXN100553,CUST10721,2362.38,IMPS,Grocery,2024-03-28 11:33:51,Lucknow,Lucknow,ATM Terminal,0,2024-03-28 07:01:51,7655.85,2246.72,,0
TXN101397,CUST10915,14918.81,UPI,Clothing,2024-02-14 15:25:43,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-02-14 11:46:43,59303.99,4229.58,,0
TXN101384,CUST10449,134125.75,Online,Gaming,2024-12-11 23:34:16,Pune,Pune,Desktop,0,2024-12-11 23:26:16,196390.44,7691.04,high_value,1
TXN109182,CUST10702,4892.3,UPI,Clothing,2024-06-09 18:19:10,Surat,Surat,Mobile,0,2024-06-09 10:18:10,13053.96,5974.51,,0
TXN109817,CUST10812,14073.81,IMPS,Entertainment,2024-01-25 12:00:35,Bhopal,Bhopal,Mobile,0,2024-01-25 03:02:35,107931.96,17119.22,,0
TXN100297,CUST10728,1976.41,POS,Restaurant,2024-03-21 09:17:07,Pune,Pune,Desktop,0,2024-03-20 14:27:07,54521.78,4464.94,,0
TXN100443,CUST10412,2421.59,ATM,Crypto Exchange,2024-11-17 11:19:20,Indore,Indore,Mobile,0,2024-11-16 13:05:20,199117.19,1059.34,,0
TXN107338,CUST11040,1701.37,POS,Crypto Exchange,2024-03-20 19:21:23,Delhi,Delhi,Mobile,0,2024-03-20 17:02:23,84798.57,1809.19,,0
TXN102077,CUST10096,2238.69,POS,Clothing,2024-08-12 09:30:58,Kolkata,Hyderabad,Mobile,0,2024-08-11 11:11:58,12752.79,2337.68,,0
TXN107815,CUST10987,1297.12,POS,Pharmacy,2024-03-11 13:38:39,Ahmedabad,Ahmedabad,Mobile,0,2024-03-10 23:15:39,30383.87,1767.9,,0
TXN102229,CUST11164,2897.21,POS,Gaming,2024-11-25 08:33:37,Nagpur,Nagpur,ATM Terminal,0,2024-11-24 10:39:37,74155.89,4165.72,,0
TXN102842,CUST11122,9909.43,Online,Pharmacy,2024-10-05 06:44:00,Indore,Indore,Desktop,0,2024-10-05 05:02:00,41267.48,12589.96,,0
TXN102537,CUST10596,558.52,Online,Luxury,2024-10-19 10:30:17,Ahmedabad,Ahmedabad,Mobile,0,2024-10-19 09:10:17,52470.66,878.63,,0
TXN108145,CUST10072,1195.13,Online,Pharmacy,2024-03-11 10:36:29,Kochi,Kochi,Mobile,0,2024-03-10 12:32:29,77850.27,2469.72,,0
TXN109536,CUST10306,1653.41,Online,Pharmacy,2024-09-10 10:56:48,Ahmedabad,Ahmedabad,Tablet,0,2024-09-10 02:01:48,13143.64,2529.97,,0
TXN106443,CUST10772,13163.18,Online,Luxury,2024-09-20 05:14:57,Bhopal,Kochi,Desktop,0,2024-09-17 16:31:57,34922.57,877.74,spike,1
TXN103367,CUST10729,8722.06,Online,Travel,2024-10-16 20:38:50,Pune,Pune,Mobile,0,2024-10-16 13:39:50,89472.75,8499.0,,0
TXN104486,CUST10717,1539.2,ATM,Gaming,2024-04-15 09:13:52,Jaipur,Jaipur,Mobile,0,2024-04-14 19:20:52,45024.91,1479.49,,0
TXN102578,CUST10212,4206.3,UPI,Electronics,2024-07-22 09:46:08,Ahmedabad,Ahmedabad,Mobile,0,2024-07-22 05:50:08,111942.55,3922.37,,0
TXN101131,CUST10068,3115.22,IMPS,Luxury,2024-12-04 21:57:11,Ahmedabad,Ahmedabad,Mobile,0,2024-12-04 21:54:11,3706.15,706.34,velocity,1
TXN104818,CUST10503,5032.62,ATM,Gaming,2024-03-22 15:55:09,Nagpur,Nagpur,ATM Terminal,0,2024-03-21 16:53:09,61823.0,5293.48,,0
TXN100320,CUST10883,15057.13,ATM,Travel,2024-09-19 12:57:30,Patna,Patna,Mobile,0,2024-09-19 11:40:30,26606.1,24468.24,,0
TXN101371,CUST10576,1308.29,ATM,Travel,2024-03-11 21:42:57,Lucknow,Lucknow,ATM Terminal,0,2024-03-11 09:52:57,11574.6,839.87,,0
TXN104042,CUST10907,793.76,Online,Entertainment,2024-04-26 09:33:10,Ahmedabad,Hyderabad,Desktop,0,2024-04-26 02:01:10,15230.96,1309.97,,0
TXN109125,CUST10437,1600.71,ATM,Restaurant,2024-03-18 13:35:49,Bangalore,Bangalore,ATM Terminal,0,2024-03-18 02:05:49,270633.16,1737.58,,0
TXN105145,CUST10544,1338.54,IMPS,Clothing,2024-05-10 16:30:14,New York,Ahmedabad,Mobile,1,2024-05-10 13:12:14,23836.24,1324.98,,0
TXN100907,CUST10715,3744.88,Online,Luxury,2024-03-01 12:15:35,Kochi,Kochi,Tablet,0,2024-02-29 18:21:35,72830.59,2614.66,,0
TXN109426,CUST11100,34185.45,IMPS,Gaming,2024-10-20 17:52:59,Indore,Indore,Mobile,0,2024-10-19 19:55:59,27570.31,15759.8,,0
TXN103950,CUST11186,2406.73,POS,Entertainment,2024-04-06 20:35:43,Ahmedabad,Ahmedabad,ATM Terminal,0,2024-04-06 10:43:43,68828.84,2190.8,,0
TXN106145,CUST10145,1739.76,IMPS,Electronics,2024-01-21 14:15:28,Delhi,Delhi,Mobile,0,2024-01-21 03:17:28,26081.1,1408.46,,0
TXN108886,CUST10029,5319.29,POS,Electronics,2024-07-02 08:08:11,Bangalore,Bangalore,Mobile,0,2024-07-01 18:49:11,104247.0,2690.59,,0
TXN106695,CUST10581,318.0,UPI,Grocery,2024-12-15 07:09:17,Bhopal,Bhopal,Desktop,0,2024-12-15 00:31:17,6450.15,341.22,,0
TXN104977,CUST10759,323.99,ATM,Utilities,2024-01-24 22:22:41,Delhi,Delhi,Desktop,0,2024-01-24 14:31:41,286827.27,528.99,,0
TXN106092,CUST10299,2081.68,ATM,Travel,2024-11-19 07:11:38,Jaipur,Jaipur,POS Terminal,0,2024-11-19 02:40:38,53586.08,1060.87,,0
TXN108408,CUST10652,56694.21,UPI,Crypto Exchange,2024-05-26 19:22:45,Indore,Indore,Mobile,0,2024-05-26 19:02:45,121275.52,3442.01,high_value,1
TXN100926,CUST10081,13228.59,ATM,Luxury,2024-10-27 07:20:23,Ahmedabad,Ahmedabad,POS Terminal,0,2024-10-26 09:46:23,17913.97,7261.3,,0
TXN106143,CUST10505,12293.24,IMPS,Travel,2024-08-07 10:50:37,Hyderabad,Hyderabad,Mobile,0,2024-08-06 22:38:37,45940.47,8785.63,,0
TXN100015,CUST10838,3794.6,UPI,Entertainment,2024-09-05 07:50:21,Pune,Pune,Mobile,0,2024-09-04 16:04:21,194581.25,7789.95,,0
TXN100143,CUST10929,1574.96,ATM,Utilities,2024-04-23 06:56:13,Hyderabad,Hyderabad,Mobile,0,2024-04-22 11:42:13,47975.98,2556.6,,0
TXN102363,CUST10732,476.77,POS,Restaurant,2024-08-01 19:08:30,Kochi,Kochi,Desktop,0,2024-08-01 10:31:30,55506.66,900.88,,0
TXN100129,CUST10694,7598.12,Online,Fuel,2024-10-26 11:30:59,Kolkata,Chennai,Tablet,0,2024-10-26 07:03:59,19459.98,1878.83,,0
TXN101161,CUST10845,2565.78,POS,Gaming,2024-10-17 11:10:06,Indore,Indore,Mobile,0,2024-10-16 22:22:06,25863.69,3655.66,,0
TXN107551,CUST10806,14560.29,UPI,Grocery,2024-11-04 08:43:50,Kolkata,Kolkata,ATM Terminal,0,2024-11-04 00:06:50,41272.4,5217.28,,0
TXN106129,CUST10608,322.77,UPI,Gaming,2024-05-02 08:34:13,Indore,Indore,POS Terminal,0,2024-05-01 13:51:13,56292.46,805.78,,0
TXN104665,CUST11067,939.8,ATM,Pharmacy,2024-02-01 13:16:01,Ahmedabad,Ahmedabad,Tablet,0,2024-02-01 04:01:01,16124.32,1182.22,,0
TXN105660,CUST10596,1126.69,POS,Pharmacy,2024-10-19 21:35:52,Ahmedabad,Ahmedabad,Desktop,0,2024-10-19 14:10:52,51884.62,878.63,,0
TXN106460,CUST10590,1118.02,POS,Gaming,2024-07-18 20:21:08,Surat,Surat,Tablet,0,2024-07-18 06:18:08,148733.3,2243.68,,0
TXN101876,CUST10983,909.28,POS,Entertainment,2024-04-10 14:34:35,Ahmedabad,Ahmedabad,Mobile,0,2024-04-10 04:01:35,29888.06,1426.81,,0
